,사고명,사고일시,공공민간구분,날씨,온도,습도,시설물 분류,시설물 중분류,시설물 소분류,연면적,지상층수,지하층수,공사종류,인적사고종류,안전방호조치여부,개인보호조치여부,물적사고종류,공종(대분류),공종(소분류),사고객체(대분류),사고객체(소분류),작업프로세스,사고위치 장소,사고위치 장소(직접입력),사고위치 부위,사고위치 부위(직접입력),주원인 유형,사고원인(주원인),사고원인(보조원인1),사고원인(보조원인2),구체적사고원인,사망자,내국인 사망자,외국인 사망자,남성 사망자,여성 사망자,10이상 20미만 사망자,20이상 30미만 사망자,30이상 40미만 사망자,40이상 50미만 사망자,50이상 60미만 사망자,60이상 사망자,부상자,내국인 부상자,외국인 부상자,남성 부상자,여성 부상자,10이상 20미만 부상자,20이상 30미만 부상자,30이상 40미만 부상자,40이상 50미만 부상자,50이상 60미만 부상자,60이상 부상자,피해금액,피해내용,사고신고사유,공사비,해당공종 공사비,공사시작일,공사종료일,해당공종 공사시작일,해당공종 공사종료일,낙찰율,공정율,작업자수,안전관리계획,설계안정성검토,사고조사방법,향후조치계획,사고경위,사고발생후 조치사항,재발방지대책,Month,Time,사고종류,공종,공사규모_0-5,공사규모_5-10,공사규모_10-30,공사규모_30-50,공사규모_50-100,공사규모_100-500,공사규모_500-1000,공사규모_1000-,공사기간,construction_id
4691,이천시 하이닉스 M16 ph-1 project,  2020-07-11 12:55,민간,맑음,28.0,80.0,공장,건축물,공장,697000,12,1,건축/건축물/공장,"절단, 베임",해당없음,조치,기타,건축,금속공사,기타,기타,기타,내부,미입력,바닥,미입력,미입력,돌풍,미입력,미입력,"셔터 설치 작업 중, 마그네틱 드릴을 이용하여 빔타공을 하는 과정에 안전망이 바람에 의해 날려 감기면서 드릴날에 두번째 손가락 베임",0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,"1,000만원 미만","셔터 설치 작업 중, 마그네틱 드릴을 이용하여 빔타공을 하는 과정에 안전망이 바람에 의해 날려 감기면서 드릴날에 두번째 손가락 베임",3일이상 휴업이 필요한 부상,"1,000억원 이상",50억 ~ 100억원 미만,2018-10-18,2020-10-31,2019-06-12,2020-11-30,90% 이상,80~89%,50~99인,대상현장(1/2종),비대상,일반조사,안전관리교육철저,"셔터 설치 작업 중, 마그네틱 드릴을 이용하여 빔타공을 하는 과정에 안전망이 바람에 의해 날려 감기면서 드릴날에 두번째 손가락 베임",병원후송 후 치료,안전관리교육철저,7.0,12.0,"절단, 베임",금속공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,537.0,2222.0
4490,M16 ph-1 project,  2020-06-25 00:00,민간,강우,21.0,95.0,공장,건축물,공장,697000,12,1,건축/건축물/공장,기타,미입력,미입력,기타,건축,철골공사,기타,기타,기타,내부,미입력,바닥,미입력,시공적요인,기타,미입력,미입력,"화이트 금속 전00씨가 ""20년 6월 25일 현장내에서 재해를 입었기에 산재처리를 요구한다.""며 화이트금속 본사로 내용증명을 보냄  화이트금속에서 사실관계 확인 후 2월1일 SK건설에 보고",0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,"1,000만원 미만","화이트금속 전00씨가 ""20년 6월 25일 현장내 재해를 입었기에 산재처리 요구한다.""며 화이트금속 본사로 내용증명을 보냄  화이트금속 사실관계 확인 후 2월1일 SK건설에 보고",3일이상 휴업이 필요한 부상,"1,000억원 이상",100억 ~ 150억원 미만,2018-10-18,2020-10-31,2019-06-12,2021-03-31,90% 이상,90% 이상,20~49인,대상현장(1/2종),비대상,일반조사,안전관리교육철저,화이트 금속 전00씨가  20년 6월 25일 현장내에서 재해를 입었기에 산재처리를 요구한다. 며 화이트금속 본사로 내용증명을 보냄 화이트금속에서 사실관계 확인 후 2월1일 SK건설에 보고,치료(개인),안전관리교육철저,6.0,0.0,기타,철골공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,658.0,2222.0
5283,M16 ph-1 project,  2020-08-31 13:00,민간,맑음,26.0,84.0,공장,건축물,공장,697000,12,1,건축/건축물/공장,부딪힘,조치,조치,기타,산업설비,산업설비공사,기타,기타,이동,내부,미입력,바닥,미입력,시공적요인,작업자의 단순과실,미입력,미입력,중앙플랜트 윤00씨가 비계상부에서 하부로 이동 중 비계 파이프 좌측 무릎을 부딪힘,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,"1,000만원 미만",중앙플랜트 윤00씨가 비계상부에서 하부로 이동 중 비계 파이프 좌측 무릎을 부딪힘,3일이상 휴업이 필요한 부상,"1,000억원 이상",100억 ~ 150억원 미만,2018-10-18,2020-10-31,2020-06-01,2020-12-31,90% 이상,80~89%,20~49인,대상현장(1/2종),비대상,일반조사,안전관리교육철저,중앙플랜트 윤00씨가 비계상부에서 하부로 이동 중 비계 파이프 좌측 무릎을 부딪힘,병원후송 후 치료,안전관리교육철저,8.0,13.0,부딪힘,설비공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,213.0,2222.0
6113,M16 ph-1 project,  2020-11-02 10:40,민간,맑음,10.0,58.0,공장,건축물,공장,697000,12,1,건축/건축물/공장,부딪힘,조치,조치,기타,산업설비,산업설비공사,건설공구,공구류,설치작업,내부,미입력,바닥,미입력,시공적요인,작업자의 단순과실,미입력,미입력,유벡 문00씨가 앙카작업을 위해 이동중 바닥에 방치된 공구(망치)에 걸려 넘어지면서 세워져 있던 판넬에 무릎을 부딪힘.,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,"1,000만원 미만",유벡 문00씨가 앙카작업을 위해 이동중 바닥에 방치된 공구(망치)에 걸려 넘어지면서 세워져 있던 판넬에 무릎을 부딪힘.,3일이상 휴업이 필요한 부상,"1,000억원 이상","500억 ~ 1,000억원 미만",2018-10-18,2020-10-31,2019-04-29,2020-12-31,90% 이상,80~89%,500인 이상,대상현장(1/2종),비대상,일반조사,안전관리교육철저,유벡 문00씨가 앙카작업을 위해 이동중 바닥에 방치된 공구(망치)에 걸려 넘어지면서 세워져 있던 판넬에 무릎을 부딪힘.,병원후송 후 치료,안전관리교육철저,11.0,10.0,부딪힘,설비공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,612.0,2222.0
5506,M16 ph-1 project,  2020-09-18 07:10,민간,맑음,20.0,72.0,공장,건축물,공장,697000,12,1,건축/건축물/공장,기타,미입력,미입력,기타,산업설비,산업설비공사,기타,기타,운반작업,내부,미입력,바닥,미입력,시공적요인,무모한 또는 불필요한 행위 및 동작,미입력,미입력,세일이엔에스 조00씨가 잡자재를 차량에 싣던 중 허리를 다침(12월 9일 산업재해 승인 결정),0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,"1,000만원 미만",세일이엔에스 조00씨가 잡자재를 차량에 싣던 중 허리를 다침(12월 9일 산업재해 승인 결정),3일이상 휴업이 필요한 부상,"1,000억원 이상",300억 ~ 500억원 미만,2018-10-18,2020-10-31,2019-04-29,2020-12-31,90% 이상,90% 이상,100~299인,대상현장(1/2종),비대상,일반조사,안전관리교육철저,세일이엔에스 조00씨가 잡자재를 차량에 싣던 중 허리를 다침(12월 9일 산업재해 승인 결정),병원후송 후 치료,안전관리교육철저,9.0,7.0,기타,설비공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,612.0,2222.0
1887,경기도 이천시 부발읍 경충대로 2045 M16 ph-1 project,  2019-11-22 09:45,민간,맑음,10.0,60.0,공장,건축물,공장,미입력,미입력,미입력,건축/건축물/공장,기타,미입력,미입력,기타,기타,기타,건설기계,고소작업차(고소작업대 등),미입력,미입력,미입력,미입력,미입력,미입력,작업자의 단순과실,미입력,미입력,PC 기둥 미장작업을 위해 고소작업대 통제중이던 까뮤이엔씨 소속 유도원이 이동 중이던 동성중공업 굴절형 고소작업대 이동 동선으로 출입하여 충돌한 사고임,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,"1,000만원 미만","오른쪽 손목 인대, 피부 손상 및 팔꿈치 요골 골절",3일이상 휴업이 필요한 부상,"1,000억원 이상","500억 ~ 1,000억원 미만",2018-10-18,2020-10-31,2018-10-01,2019-12-31,90% 이상,90% 이상,20~49인,대상현장(1/2종),비대상,일반조사,안전관리교육철저,까뮤이엔씨 소속 엄00씨가 PC 기둥 미장작업을 위해 고소작업대 통제중이던 까뮤이엔씨 소속 유도원이 이동 중이던 동성중공업 굴절형 고소작업대 이동 동선으로 출입하여 충돌한 사고임,병원후송 후 치료,안전관리교육철저,11.0,9.0,기타,기타공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,456.0,2222.0
4380,M16 ph-1 project,  2020-06-16 11:00,민간,맑음,24.0,60.0,공장,건축물,공장,697000,12,1,건축/건축물/공장,부딪힘,조치,조치,기타,기계설비,기계설비공사,건설자재,자재,정리작업,내부,미입력,바닥,미입력,시공적요인,작업자의 단순과실,미입력,미입력,"세보엠이씨 고00씨가 자재 정리작업 중, 자재거치대를 잡아당기는 과정에 거치대에 우측 귀 부위를 부딪힘",0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,"1,000만원 미만","세보엠이씨 고00씨가 자재 정리작업 중, 자재거치대를 잡아당기는 과정에 거치대에 우측 귀 부위를 부딪힘",3일이상 휴업이 필요한 부상,"1,000억원 이상",200억 ~ 300억원 미만,2018-10-18,2020-10-31,2019-04-29,2020-10-31,90% 이상,60~69%,100~299인,대상현장(1/2종),비대상,일반조사,안전관리교육철저,"세보엠이씨 고00씨가 자재 정리작업 중, 자재거치대를 잡아당기는 과정에 거치대에 우측 귀 부위를 부딪혔다고 주장.(불승인 대응 관련 보험가입자 의견서 제출 후 최근 승인 결정)",병원후송 후 치료,안전관리교육철저,6.0,11.0,부딪힘,설비공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,551.0,2222.0
7880,M16 ph-1 project,  2021-04-01 10:25,민간,맑음,15.0,55.0,공장,건축물,공장,698000,12,1,건축/건축물/공장,기타,미입력,미입력,붕괴,기계설비,기계설비공사,건설자재,자재,이동,내부,미입력,바닥,미입력,시공적요인,무모한 또는 불필요한 행위 및 동작,미입력,미입력,유벡 손00씨가 핸드파레트를 이용하여 비계자재를 운반중 왼쪽 종아리에 경련발생,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,"1,000만원 미만",유벡 손00씨가 핸드파레트를 이용하여 비계자재를 운반중 왼쪽 종아리에 경련발생,3일이상 휴업이 필요한 부상,"1,000억원 이상","500억 ~ 1,000억원 미만",2018-10-18,2020-10-31,2019-04-29,2021-04-30,90% 이상,90% 이상,50~99인,대상현장(1/2종),비대상,일반조사,안전관리교육철저,유벡 손00씨가 핸드파레트를 이용하여 비계자재를 운반중 왼쪽 종아리에 경련발생,병원후송 후 치료,안전관리교육철저,4.0,10.0,붕괴,설비공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,732.0,2222.0
4498,에스케이하이닉스 M16공장 손가락협착사고,  2020-06-25 13:10,민간,강우,21.0,80.0,공장,건축물,공장,69700,12,1,건축/건축물/공장,기타,미입력,미입력,기타,건축,건축물 부대공사,기타,기타,기타,내부,미입력,바닥,미입력,미입력,작업자의 단순과실,미입력,미입력,세보엠이씨 소속 재해자 강00씨가 배관 라인 수정을 위해 망치질 중 헛망치질로 인해 본인 왼손 검지를 타격함.,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,"1,000만원 미만",세보엠이씨 소속 재해자 강00씨가 배관 라인 수정을 위해 망치질 중 헛망치질로 인해 본인 왼손 검지를 타격함.,3일이상 휴업이 필요한 부상,"1,000억원 이상",300억 ~ 500억원 미만,2018-10-18,2020-10-31,2020-02-06,2020-10-31,90% 이상,30~39%,300~499인,대상현장(1/2종),비대상,일반조사,안전관리교육철저,세보엠이씨 소속 재해자 강00씨가 배관 라인 수정을 위해 망치질 중 헛망치질로 인해 본인 왼손 검지를 타격함.,병원후송 치료,안전관리교육철저,6.0,13.0,기타,내외벽공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,268.0,2222.0
5820,M16 ph-1 project,  2020-10-14 10:45,민간,맑음,12.0,47.0,공장,건축물,공장,697000,12,1,건축/건축물/공장,끼임,조치,조치,기타,기타,기타,기타,작업대차,이동,내부,미입력,바닥,미입력,시공적요인,작업자의 단순과실,미입력,미입력,오션브릿지 김00씨가 시스템 찬넬 운반을 위해 대차를 이용하여 운반 하던 중 바퀴 가드에 우측 발등이 협착됨,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,"1,000만원 미만",오션브릿지 김00씨가 시스템 찬넬 운반을 위해 대차를 이용하여 운반 하던 중 바퀴 가드에 우측 발등이 협착됨,3일이상 휴업이 필요한 부상,"1,000억원 이상",50억 ~ 100억원 미만,2018-10-18,2020-10-31,2020-02-25,2020-10-31,90% 이상,80~89%,100~299인,대상현장(1/2종),비대상,일반조사,안전관리교육철저,오션브릿지 김00씨가 시스템 찬넬 운반을 위해 대차를 이용하여 운반 하던 중 바퀴 가드에 우측 발등이 협착됨,병원후송 후 치료,안전관리교육철저,10.0,10.0,끼임,기타공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,249.0,2222.0
