,사고명,사고일시,공공민간구분,날씨,온도,습도,시설물 분류,시설물 중분류,시설물 소분류,연면적,지상층수,지하층수,공사종류,인적사고종류,안전방호조치여부,개인보호조치여부,물적사고종류,공종(대분류),공종(소분류),사고객체(대분류),사고객체(소분류),작업프로세스,사고위치 장소,사고위치 장소(직접입력),사고위치 부위,사고위치 부위(직접입력),주원인 유형,사고원인(주원인),사고원인(보조원인1),사고원인(보조원인2),구체적사고원인,사망자,내국인 사망자,외국인 사망자,남성 사망자,여성 사망자,10이상 20미만 사망자,20이상 30미만 사망자,30이상 40미만 사망자,40이상 50미만 사망자,50이상 60미만 사망자,60이상 사망자,부상자,내국인 부상자,외국인 부상자,남성 부상자,여성 부상자,10이상 20미만 부상자,20이상 30미만 부상자,30이상 40미만 부상자,40이상 50미만 부상자,50이상 60미만 부상자,60이상 부상자,피해금액,피해내용,사고신고사유,공사비,해당공종 공사비,공사시작일,공사종료일,해당공종 공사시작일,해당공종 공사종료일,낙찰율,공정율,작업자수,안전관리계획,설계안정성검토,사고조사방법,향후조치계획,사고경위,사고발생후 조치사항,재발방지대책,Month,Time,사고종류,공종,공사규모_0-5,공사규모_5-10,공사규모_10-30,공사규모_30-50,공사규모_50-100,공사규모_100-500,공사규모_500-1000,공사규모_1000-,공사기간,construction_id
10330,지상 조립된 벽체 철근 설치 중 철근에 종아리 찔림,  2021-09-27 10:10,민간,맑음,23.0,65.0,기타 건축,건축물,자동차 관련시설,390,1,0,건축/건축물/자동차 관련시설,찔림,조치,조치,기타,건축,철근콘크리트공사,건설자재,철근,설치작업,외벽,미입력,상부(위),미입력,시공적요인,시공계획서 미작성,미입력,미입력,시공계획서에 지상 조립된 철근 인양 방법이 명시되어야 하나 작성 미흡,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,피해없음,물적 피해 없음,3일이상 휴업이 필요한 부상,20억 ~ 50억원 미만,3억 ~ 5억원 미만,2017-03-21,2022-03-20,2020-05-01,2022-03-22,90% 이상,50~59%,20~49인,비대상현장,비대상,일반조사,1.위험 공종에 대한 근로자 교육 실시2. 위험 공종애 대한 작업계획서는 안전팀의 검토를 받은 후에 승인,지상 조립된벽체 철근을 인양조립 중 기둥 철근에 걸려 하부에 고정된 지그가 균형을 잃어 한쪽으로 쏠려 작업자 쪽으로 향해 철근에 종아리를 찍힘,"사고 발생(10:10분), 자차로 재해자 병원 이송(10:30분),",1. 중량물 인양 시 위험반경내에 작업자 접근 금지2.인양지그가 설치된 띠철근과 수직철근 에 추가로 용접 실시로 철근 쏠림 방지,9.0,10.0,찔림,콘크리트공사,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,690.0,577.0
1728,경기도 용인시 처인구 양지면 정수리 187 이천~오산 고속도로 민간투자사업 건설공사,  2019-11-11 09:00,민간,맑음,14.0,90.0,토목,터널,도로터널,미입력,미입력,미입력,토목/터널/도로터널,물체에 맞음,미입력,미입력,기타,토목,가설공사,시설물,터널 갱구부,설치작업,미입력,미입력,미입력,미입력,미입력,지보조치 미흡,미입력,미입력,격자 지보 설치 작업시 2인1조 신호체계 불일치,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,"1,000만원 미만",왼손 약지 손가락 미세골절,3일이상 휴업이 필요한 부상,"1,000억원 이상",50억 ~ 100억원 미만,2017-03-21,2022-03-20,2019-11-01,2020-09-30,80~84%,10~19%,50~99인,대상현장(1/2종),비대상,일반조사,ㅁ 근로자 불안전한 행동 제거 및 수시 점검ㅁ 관리감독자 현장 안전점검 강화,유정터널(양평) 시점부 구간에서 금풍건설 터널공이 갱문 상하 지보 볼트 체결 부위을 풀다가 격자 지보에 왼손 손가락이 부딪힘,현장 인근 병원으로 치료 위해 이동 조치,격자 지보 설치 및 해체 작업시 2인1조 신호체계 확립 철저,11.0,9.0,물체에 맞음,가설공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,334.0,577.0
3908,터널 내 콘크리트 타설 중 손가락 협착사고,  2020-05-12 14:15,민간,맑음,18.0,64.0,토목,도로,도로,미입력,미입력,미입력,토목/도로/도로,끼임,해당없음,해당없음,기타,토목,터널공사,건설기계,콘크리트믹서트럭,타설작업,내부,미입력,뒤,미입력,관리적요인,조작 미숙,미입력,미입력,조작해야되지 않을 레미콘차량의 슈트를 작업자가 임의로 조작,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,"1,000만원 미만","손가락 봉합 수술비, 입원비 등",3일이상 휴업이 필요한 부상,"1,000만 ~ 2,000만원 미만","1,000만원 미만",2017-03-21,2022-03-20,2020-05-01,2020-09-30,90% 이상,40~49%,50~99인,대상현장(1/2종),비대상,일반조사,사고가 재발하지 않도록 사고예방을 철저히 하도록 하겠음,터널 내 콘크리트 타설 작업에 투입되어 레미콘 타설 작업 후 슈트(보조 배송장치)를 고정레베에 끼우는 도중 슈트와 고정레버사이에 손가락이 협착되는 사고,사고 소식(2시15분경) 접한 후 인근 다보스 병원 응급실로 이송하였고 소독및 엑스레이 촬영 후 수술일정을 협의함.정형외과 담당의 및 재해자 의지에 따라 전문병원으로 이동함.즉시 조은손병원(수지접합수술 전문병원)응급실로 데리고 갔음.이동 후 병원에서 재해자의 상태를 파악한후 당일 오후 5시에 수술하기로 함,TBM시 사고 관련 직원 및 근로자에게 사고사례 전파타설차량에 대하여 작업시 불안정한 작업방법을 변경하는 조치(레미콘 운전수가 직접할수 있도록 조치)불안전한 행동 근로자에 대해 즉시 작업중지 후 특별안전교육 실시 관리감독자 및 안전관리자 배치 강화,5.0,14.0,끼임,토목공사,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0,577.0
10769,철근 가공 작업시 손가락 끼임 사고,  2021-10-23 10:00,민간,맑음,15.0,80.0,토목,도로,도로,미입력,미입력,미입력,토목/도로/도로,끼임,해당없음,해당없음,기타,토목,도로 및 포장공사,건설공구,공구류,기타,직접입력,철근 가공장,직접입력,철근 절곡기,환경적요인,작업자의 단순과실,미입력,미입력,철근 가공 작업중 절곡기 고정대와 철근 사이에 손가릭 끼임,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,"1,000만원 미만",근로자 3일 이상 근로휴무 손실,3일이상 휴업이 필요한 부상,"1,000억원 이상",2억 ~ 3억원 미만,2017-03-21,2022-03-20,2021-10-01,2021-11-30,85~89%,90% 이상,100~299인,대상현장(1/2종),비대상,일반조사,1. 위험기계기구류(공도구 등) 사용 및 작업 절차 반복 안전교육 실시 지시2. 사고사례 공유 및 안전교육 실시 지시3. 관리감독자 현장 안전관리 활동 강화 지시,철근 가공 작업중 절곡기 고정대와 철근 사이에 왼손 소지 끝마디가 찍힘,사고 발생 후 직원 차량으로 인근 병원으로 후송,1. 위험기계기구류(공도구 등) 사용 및 작업 절차 반복 안전교육 실시2. 사고사례 공유 및 안전교육 실시,10.0,10.0,끼임,토목공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,577.0
3536,경기도 광주시 도척면 유정리 119-1 이천~오산 고속도로 민간투자사업 건설공사,  2020-04-14 17:00,민간,맑음,19.7,18.0,토목,도로,도로,미입력,미입력,미입력,토목/도로/도로,끼임,미입력,미입력,기타,기타,기타,건설자재,자재,타설작업,미입력,미입력,미입력,미입력,미입력,불안전한 작업자세,미입력,미입력,"콘크리트 타설 작업전 믹스트럭 충돌방지 스토퍼(1000*150, 20kg)을 들어서 놓다가 손가락 약지가 끼여 사고가 발생했다고 주장함(목격자 없음)",0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,"1,000만원 미만",근로자 병원 진료,3일이상 휴업이 필요한 부상,"1,000억원 이상",10억 ~ 20억원 미만,2017-03-21,2022-03-20,2018-01-01,2021-12-17,85~89%,80~89%,50~99인,대상현장(1/2종),대상,일반조사,스토퍼 손잡이 개선 및 근로자 안전교육 주지(올바른 자세로 하역 지시),2020년 4월 14일(화) 17시경 목공 정성원(65세)가 STA.27+400 V형 측구 콘크리트 타설 작업전 스토퍼을들어서 놓다가 스토퍼 손잡이에 오른쪽 손가락 약지가 끼였으나 별 이상이 없어 4월 30일 까지 근무 후 연휴기간에 집 근처 병원을 내원하여 진료 결과 골절이라고 보고함.(목격자 없음),근로자 안전교육 주지 및 올바른 자세로 하역 지시,스토퍼 손잡이 개선 및 근로자 안전교육 주지(올바른 자세로 하역 지시),4.0,17.0,끼임,기타공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1446.0,577.0
9287,이천~오산 고소도로 민간투자사업 4공구,  2021-07-09 13:20,민간,맑음,32.0,80.0,토목,도로,도로,미입력,미입력,미입력,토목/도로/도로,부딪힘,해당없음,해당없음,기타,토목,도로 및 포장공사,건설기계,콘크리트믹서트럭,타설작업,직접입력,부채도로,직접입력,슈트,시공적요인,장비운용 미흡,미입력,미입력,믹스트럭 슈트를 들어 내리는 순간 고정핀 불량으로 내려가면서 재해자 어께에 부딪힘,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,"1,000만원 미만",휴업 근로 손실,3일이상 휴업이 필요한 부상,"1,000억원 이상",1억 ~ 2억원 미만,2017-03-21,2022-03-20,2021-07-01,2021-07-31,85~89%,80~89%,50~99인,대상현장(1/2종),비대상,일반조사,관리감독자 현장 안전관리 활동 강화 지시장비 반입시 사전 안전점검 철저 지시,부채도로 콘크리트 타설 작업중 믹스트럭 슈트를 조정 하든 중 우측 어께에 부딪혔으나 별 이상이 없어 금일까지 근무중 통증이 있다고 하여 병원 진료함,사고 당일 별 이상이 없어 금일 까지 근무중 통증이 있어 병원 진료,1. 믹스트럭 고정핀 상태 확인 후 작업2. 관리감독자 현장 안전관리 활동 강화3. 작업전 TBM 활동시 사고사례 공유 및 교육 실시,7.0,13.0,부딪힘,토목공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,577.0
11871,이천~오산 고속도로민간투자사업 4공구,  2022-01-12 12:00,민간,맑음,2.0,27.0,토목,도로,도로,미입력,미입력,미입력,토목/도로/도로,부딪힘,해당없음,해당없음,기타,토목,도로 및 포장공사,기타,기타,설치작업,외부,미입력,바닥,미입력,시공적요인,불안전한 작업자세,미입력,미입력,바닥이 미끄어워 넘어짐,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,피해없음,3일 이상 근로 손실,3일이상 휴업이 필요한 부상,"1,000억원 이상",10억 ~ 20억원 미만,2017-03-21,2022-03-20,2022-01-01,2022-02-28,85~89%,90% 이상,100~299인,대상현장(1/2종),비대상,일반조사,1. 관리감독자 현장 안전관리 활동 강화 지시2. 사고사례 공유 및 안전교육 강화 지시3. 작업장 주변 수시 정리정돈 실시,중분대 거푸집 조립 작업중 미끄러지면서 바닥에 왼쪽 팔꿈치을 부딪혔으나 계속 근무중 통증이 있어 병원 진료함,사고 후 별 이상이 없어 계속 근로 중 통증이 있어 병원 진료함,1. 관리감독자 현장 안전관리 활동 강화2. 사고사례 공유 및 안전교육 실시3. 작업장 주변 수시 정리정돈 실시,1.0,12.0,부딪힘,토목공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,58.0,577.0
1387,경기도 광주시 도척면 노곡리 432-1 이천~오산 고속도로 민간투자사업 건설공사,  2019-10-17 15:20,민간,맑음,22.0,65.0,토목,터널,도로터널,미입력,미입력,미입력,토목/터널/도로터널,"절단, 베임",미입력,미입력,기타,토목,터널공사,건설기계,굴착기,정비작업,미입력,미입력,미입력,미입력,미입력,작업자의 단순과실,미입력,미입력,타이어휠과 타이어 사이에 오른손가락 검지가 끼어 손가락 부상,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,"1,000만원 미만",3일 이상의 휴업 발생,3일이상 휴업이 필요한 부상,"1,000억원 이상",20억 ~ 50억원 미만,2017-03-21,2022-03-20,2019-07-01,2020-03-31,80~84%,10~19%,50~99인,대상현장(1/2종),비대상,일반조사,사고사례 현장 전파로 동종 재해 예방조치 및 근로자 안전교육 실시,GS건설(주) 이천~오산 고속도로 4공구 노곡터널 시점부 구간에서직영 터널 장비(굴삭기 0.8)운전원이굴삭기 타이어 펑크로 인해 교체 작업 중 휠과 타이어 사이에 오른손가락 검지 첫마디가 협착되어 봉합 수술함,병원 후송 및 진료 실시(현재 봉합수술 완료),사고사례 전파로 동종 재해 예방 및 근로자 안전교육 철저,10.0,15.0,"절단, 베임",토목공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,274.0,577.0
2438,경기도 용인시 처인구 양지면 정수리 187 이천~오산 고속도로 민간투자사업 건설공사,  2020-01-12 17:00,민간,맑음,2.0,39.0,토목,터널,도로터널,미입력,미입력,미입력,토목/터널/도로터널,물체에 맞음,미입력,미입력,기타,기타,기타,가시설,기타 가시설,미입력,미입력,미입력,미입력,미입력,미입력,작업 공간 협소,미입력,미입력,협소한 작업공간 작업 중 부주의한 행동,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,"1,000만원 미만",우측 갈비뼈 골절,3일이상 휴업이 필요한 부상,"1,000억원 이상",100억 ~ 150억원 미만,2017-03-21,2022-03-20,2017-03-21,2022-03-20,80~84%,30~39%,50~99인,대상현장(1/2종),비대상,일반조사,* 근로자 불안전한 행동 제거 및 수시 점검* 관리감독자 현장 안전점검 강화,유정터널 BP장에서 금풍건설 소속 장비 운전원이 BP장 청소용 물 호스 고정 작업 중 BP장 형강에 가슴을 부딪힘,현장 인근 병원에 내원하여 X-Ray 등 촬영,협소한 구간 작업시 작업구간 사전 확인 및 지속적인 관리감독 실시,1.0,17.0,물체에 맞음,기타공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1825.0,577.0
6635,이천-오산고속도로 민간투자사업 2공구 현장,  2020-12-12 07:30,민간,맑음,5.0,35.0,토목,도로,도로,미입력,미입력,미입력,토목/도로/도로,넘어짐,해당없음,조치,전도,토목,터널공사,건설공구,공구류,해체작업,외부,미입력,직접입력,빠루,시공적요인,불안전한 작업자세,미입력,미입력,작업자가 불안전한 자세로 작업중 사고,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,"1,000만원 미만",우측 5수지 근위지골 골절,3일이상 휴업이 필요한 부상,"1,000억원 이상",50억 ~ 100억원 미만,2017-03-21,2022-03-20,2020-11-01,2021-01-31,90% 이상,60~69%,50~99인,대상현장(1/2종),비대상,일반조사,사고가 재발하지 않도록 사고예방을 철저히 하도록 하겠음,거푸집 사이에 있는 목재를 해체하기위해 작업도구(빠루)를 이용한 작업 중 뒤로 당기는 과정에서 작업도구가 빠지면서 재해자가 뒤로 넘어지는 사고임.,07:40 사고발생후 인근병원 후송14:00 의사소견으로 관혈적 정복 및 내고정술 수술 및 입원16:00 수술,관리감독자 담당구역 내 불안전한 자세 확인 및 수정 조치- TBM시 사고관련 전 직원 및 근로자에게 전파- 향후 유사한 작업에 대해 위험성평가 반영 및 현장 안전관리 실시,12.0,7.0,넘어짐,토목공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,91.0,577.0
8491,넘어지면서 허리 요통 발생,  2021-05-13 14:00,민간,맑음,20.0,60.0,토목,도로,도로,미입력,미입력,미입력,토목/도로/도로,넘어짐,해당없음,해당없음,기타,토목,토공사,기타,기타,벌목작업,직접입력,7호 옹벽 벌목 구간,바닥,미입력,환경적요인,작업자의 단순과실,미입력,미입력,근로자의 불안전한 행동으로 인한 넘어짐,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,피해없음,근로 휴업 손실,3일이상 휴업이 필요한 부상,"1,000억원 이상","1,000만원 미만",2017-03-21,2022-03-20,2021-05-11,2021-05-15,85~89%,70~79%,100~299인,대상현장(1/2종),비대상,일반조사,1.작업 시작 전 작업장 주변 정리정돈 실시 철저 지시2. 관리감독자 안전관리 활동 강화 및 근로자 교육 주지 철저 지시,벌목 작업 중 미끄러져 넘어지면서 허리 요통이 발생하엿다고 주장함,사고 당일은 작업자가 미보고로 사고 사항을 인지 하지 못하였다고 사고 이후에 허리가 아프다고 병원 진료 실시함,ㅁ 작업 시작 전 작업장 주변 정리정돈 상태 확인ㅁ 근로자 TBM 활동시 교육 주지ㅁ 관리감독자 현장 안전관리 활동 강화,5.0,14.0,넘어짐,토공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,577.0
