,사고명,사고일시,공공민간구분,날씨,온도,습도,시설물 분류,시설물 중분류,시설물 소분류,연면적,지상층수,지하층수,공사종류,인적사고종류,안전방호조치여부,개인보호조치여부,물적사고종류,공종(대분류),공종(소분류),사고객체(대분류),사고객체(소분류),작업프로세스,사고위치 장소,사고위치 장소(직접입력),사고위치 부위,사고위치 부위(직접입력),주원인 유형,사고원인(주원인),사고원인(보조원인1),사고원인(보조원인2),구체적사고원인,사망자,내국인 사망자,외국인 사망자,남성 사망자,여성 사망자,10이상 20미만 사망자,20이상 30미만 사망자,30이상 40미만 사망자,40이상 50미만 사망자,50이상 60미만 사망자,60이상 사망자,부상자,내국인 부상자,외국인 부상자,남성 부상자,여성 부상자,10이상 20미만 부상자,20이상 30미만 부상자,30이상 40미만 부상자,40이상 50미만 부상자,50이상 60미만 부상자,60이상 부상자,피해금액,피해내용,사고신고사유,공사비,해당공종 공사비,공사시작일,공사종료일,해당공종 공사시작일,해당공종 공사종료일,낙찰율,공정율,작업자수,안전관리계획,설계안정성검토,사고조사방법,향후조치계획,사고경위,사고발생후 조치사항,재발방지대책,Month,Time,사고종류,공종,공사규모_0-5,공사규모_5-10,공사규모_10-30,공사규모_30-50,공사규모_50-100,공사규모_100-500,공사규모_500-1000,공사규모_1000-,공사기간,construction_id
5177,"강릉안인화력 1,2호기 카고크레인 적재함 이동 중 넘어짐",  2020-08-23 14:00,공공,맑음,25.0,80.0,산업환경설비,발전시설,미입력,미입력,미입력,미입력,산업환경설비/발전시설,넘어짐,조치,조치,기타,건축,철골공사,건설기계,기중기(이동식크레인 등),정리작업,외부,미입력,상부(위),미입력,관리적요인,무모한 또는 불필요한 행위 및 동작,미입력,미입력,적재함 이동시 지정 통로/사다리 미이용,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,"1,000만원 미만",늑골 미세골절,3일이상 휴업이 필요한 부상,"1,000억원 이상","1,000억원 이상",2018-03-16,2023-06-15,2019-03-16,2021-12-31,80~84%,40~49%,500인 이상,대상현장(1/2종),대상,일반조사,산재 처리 및 현장 내 카고크레인 사용 교육 실시,카고크레인 적재함에 있던 폐목재 하역 후 다른 자재 양중을 위해 적재함 상부의 샤클을 운반하기 위해 이동 중 적재함 문이 접히면서 미끄러지며 오른쪽 가슴이 하부에 있던 폐목재에 ㅂ딪힘,"재해자 의사로 병원 방문없이 지속 출역하였으나, 8월 28일 병원 방문 및 진단서 근거로 9월 1일 산재 의사 밝힘",카고크레인 이동 시 사다리 이용 교육 실시,8.0,14.0,넘어짐,철골공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1021.0,1354.0
12435,"강릉안인 1,2호기 비계 해체 중 손가락 부딪힘",  2022-03-08 11:00,공공,맑음,8.0,42.0,산업환경설비,발전시설,미입력,미입력,미입력,미입력,산업환경설비/발전시설,부딪힘,해당없음,해당없음,기타,기계설비,가설공사,가시설,비계,해체작업,내부,미입력,바닥,미입력,환경적요인,작업자의 단순과실,미입력,미입력,해체 시 클램프 해체 여부 미확인,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,피해없음,왼손 엄지손가락 원위지골 골절,3일이상 휴업이 필요한 부상,"1,000억원 이상","1,000억원 이상",2018-03-16,2023-06-15,2019-03-16,2022-12-31,80~84%,80~89%,500인 이상,대상현장(1/2종),대상,일반조사,산업재해조사표 제출,비계 해체 작업 중 해체된 비계 파이프가 클램프에서 이탈하며 왼손 엄지 손가락에 맞음,오전 사고 발생 후 경미한 건으로 판단하여 오후까지 정상 근무 중 통증이 있어 병원 방문,해체 전 상태 확인 철저,3.0,11.0,부딪힘,가설공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1386.0,1354.0
6792,"강릉안인화력 1,2호기 시트파일 설치 중 손가락 다침",  2020-12-25 07:50,공공,맑음,2.0,33.0,산업환경설비,발전시설,미입력,미입력,미입력,미입력,산업환경설비/발전시설,끼임,조치,조치,기타,토목,가설공사,가시설,흙막이가시설,설치작업,외부,미입력,바닥,미입력,시공적요인,"설비,기계등의 부적절한 사용 관리",미입력,미입력,협착 위험부위를 손으로 직접 촉수,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,"1,000만원 미만",좌측 소지 개방성 골절,3일이상 휴업이 필요한 부상,"1,000억원 이상",20억 ~ 50억원 미만,2018-03-16,2023-06-15,2019-08-01,2021-09-30,80~84%,50~59%,500인 이상,대상현장(1/2종),대상,일반조사,"재해예방토론회 실시 완료, 전용 공구 사용하여 협착 위험 제거",가시설 작업 중 코너부 시트파일 근입을 위해 미세조정을 하는 과정에서 기시공된 시트파일에 손가락을 부딪힘,"병원 이동 후 봉합, 골절부 수술 불필요",전용 공구 활용 직접 촉수 금지,12.0,7.0,끼임,가설공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,791.0,1354.0
4378,"강원도 강릉시 강동면 대동길 123 강릉안인화력 1,2호기 건설공사",  2020-06-16 08:20,공공,맑음,24.0,54.0,산업환경설비,발전시설,미입력,미입력,미입력,미입력,산업환경설비/발전시설,넘어짐,미입력,미입력,기타,전기설비,전기설비공사,가시설,기타 가시설,이동,미입력,미입력,미입력,미입력,미입력,구조물등 그밖의 위험방치 및 미확인|작업자의 단순과실,미입력,미입력,사다리 답단간격 인지 미흡,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,"1,000만원 미만",흉추 제 12체 미세골절,3일이상 휴업이 필요한 부상,"1,000억원 이상","1,000억원 이상",2018-03-16,2023-06-15,2019-02-28,2023-06-15,80~84%,80~89%,500인 이상,대상현장(1/2종),대상,일반조사,가설계단 설치 및 사다리 설치 구간 확인 점검,상부 작업 후 고정용 수직승강로를 이용해 하강하던 중 발을 헛딛으며 미끄러져 넘어짐,"경미한 건으로 판단하여 정상출역하였으나, 통증이 있어 MRI 촬영 결과 골절 진단",사다리 해체 후 가설계단 설치,6.0,8.0,넘어짐,설비공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1568.0,1354.0
13541,"강릉안인 1,2호기 배관 연결위해 이동 중 넘어짐",  2022-05-26 14:40,공공,맑음,21.0,40.0,산업환경설비,발전시설,미입력,미입력,미입력,미입력,산업환경설비/발전시설,넘어짐,해당없음,해당없음,기타,기계설비,기계설비공사,가시설,기타 가시설,이동,내부,미입력,바닥,미입력,환경적요인,작업자의 단순과실,미입력,미입력,지정 통로 외 구간 이동 중 미끄러짐,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,"1,000만원 미만","경추/요추 염좌, 우측 엄지 베임",3일이상 휴업이 필요한 부상,"1,000억원 이상","1,000억원 이상",2018-03-16,2023-06-15,2019-06-01,2022-03-15,80~84%,90% 이상,500인 이상,대상현장(1/2종),대상,일반조사,산업재해조사표 제출,"수압테스트를 위한 밸브 연결작업을 위해 이동중 물기를 밟고 넘어지며 왼쪽 엄지손가락을 핸드레일 절단면에 베임 사고 발생 후 출역하였으나, 퇴사 후 요양급여를 신청","베임 부분 3바늘 봉합 후 현장 복귀 및 정상 근무, 퇴사 후 산재 신청",지정통로 이동 교육 실시,5.0,14.0,넘어짐,설비공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1018.0,1354.0
3644,"강원도 강릉시 강동면 대동길 123 강릉안인화력 1,2호기 건설공사",  2020-04-23 09:15,공공,맑음,8.6,42.0,산업환경설비,발전시설,미입력,미입력,미입력,미입력,산업환경설비/발전시설,끼임,미입력,미입력,기타,건축,철골공사,부재,철골부재,설치작업,미입력,미입력,미입력,미입력,미입력,무모한 또는 불필요한 행위 및 동작|작업자의 단순과실,미입력,미입력,"공도구가 있었으나, 사용하지 않고 손으로 밀어 넣음",0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,"1,000만원 미만",오른손 중지 끝부분 피부결손,3일이상 휴업이 필요한 부상,"1,000억원 이상","1,000억원 이상",2018-03-16,2023-06-15,2019-02-28,2023-06-15,80~84%,40~49%,500인 이상,대상현장(1/2종),대상,일반조사,산업재해 처리 및 해당 작업 등 중량물 인력 설치 시 공도구 사용 철저 확인,Check Plate 판개 작업 중 자재 사이에 틈이 발생하여  동료 근로자가 공도구를 찾는 사이 혼자 손으로 밀어 넣던 중 Check Plate와 철골 사이에 오른손 중지  손가락 끝이 끼임,피부결손 부 즉시 봉합 완료 후 해당 작업팀 특별 교육,"중량물 인력 설치 방법 재검토 및 특별 교육 실시, 공도구 사용 철저",4.0,9.0,끼임,철골공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1568.0,1354.0
6771,"강릉안인화력 1,2호기 잠수사 긴급 부상에 따른 휴업 발생",  2020-12-23 10:45,공공,맑음,8.0,49.0,산업환경설비,발전시설,미입력,미입력,미입력,미입력,산업환경설비/발전시설,기타,미입력,미입력,기타,토목,항만공사,기타,기타,설치작업,직접입력,수중,직접입력,내부,환경적요인,작업자의 단순과실,미입력,미입력,잠수사와 크레인 운전원과 신호 미흡으로 공기 호스 파손,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,"1,000만원 미만",혈중 질소 농도 저하를 위한 감압 필요로 휴업 3일 이상 발생,3일이상 휴업이 필요한 부상,"1,000억원 이상",300억 ~ 500억원 미만,2018-03-16,2023-06-15,2020-06-15,2022-08-15,80~84%,50~59%,500인 이상,대상현장(1/2종),대상,일반조사,추가 감압 치료,수중에서 근고 블록을 거치하던 중 공기 공급 호스가 파손되면서 잠수사가 감압 과정없이 긴급 부상함,"병원 즉시 이동하여 감압 실시최초 감압 시 상태 호전되었으나, 감압 시간 산정 오류로 재 감압 추가 실시",보조 기체통 착용 후 잠수사 투입,12.0,10.0,기타,토목공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,791.0,1354.0
9889,"강릉안인 1,2호기 난간에 옆구리 부딪힘",  2021-08-19 15:00,공공,흐림,23.0,84.0,산업환경설비,발전시설,미입력,미입력,미입력,미입력,산업환경설비/발전시설,부딪힘,조치,조치,기타,기계설비,기계설비공사,가시설,비계,설치작업,내부,미입력,고소,미입력,관리적요인,작업자의 단순과실,미입력,미입력,하부 근로자가 발판 개봉 시 상부 상태 미확인,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,"1,000만원 미만",늑골 미세골절,3일이상 휴업이 필요한 부상,"1,000억원 이상","1,000억원 이상",2018-03-16,2023-06-15,2019-06-01,2022-03-15,80~84%,70~79%,500인 이상,대상현장(1/2종),대상,일반조사,산재조사표 제출 및 비계 내 슬라이드 발판 전수 점검,"비계 상부에서 볼팅 작업 중 하부근로자가 상부로 이동하기 위해 슬라이드 발판을 여는 순간, 상부 근로자가 쪼그려 앉은 자세로 작업 중 열린 슬라이드 발판을 인지하지 못하고발을 내딛어 균형을 잃고 안전난간에 옆구리를 부딪힘","사고 발생 후 정상 출역하였으나, 공상 요구하여 산재 처리 결정","재해예방토론회 실시, 슬라이드 발판 설치 위치 변경",8.0,15.0,부딪힘,설비공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1018.0,1354.0
6375,"강릉안인화력 1,2호기 이동 중 발목 부딤힘 사고",  2020-11-19 16:00,공공,강우,20.0,60.0,산업환경설비,발전시설,미입력,미입력,미입력,미입력,산업환경설비/발전시설,부딪힘,조치,조치,기타,기계설비,기계설비공사,부재,철골부재,양중작업,외부,미입력,바닥,미입력,관리적요인,불안전한 작업자세,미입력,미입력,H빔을 밟고 이동,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,"1,000만원 미만",좌측 발목 골절,3일이상 휴업이 필요한 부상,"1,000억원 이상","1,000억원 이상",2018-03-16,2023-06-15,2019-02-28,2023-06-15,80~84%,50~59%,500인 이상,대상현장(1/2종),대상,일반조사,산업재해조사표 제출 완료 및 요양급여 처리,보일러 2호기 Pulverizer 설치 구간에서 H빔 정리 및 양중 준비 중 적재되어 있는 H빔을 밟고 이동하다 미끄러지며 H빔에 왼쪽 발목을 부딪힘,"수술 필요치 않아 현장 출역하여 신호수 등 수행하였으나,정상적인 업무 수행에 지장이 있어 산재 처리 결정",지정 통로 이동 및 자재 밟고 이동 금지,11.0,16.0,부딪힘,설비공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1568.0,1354.0
3287,"강원도 강릉시 강동면 대동길 123 강릉안인화력 1,2호기 건설공사",  2020-03-29 10:50,공공,흐림,7.6,69.0,산업환경설비,발전시설,미입력,미입력,미입력,미입력,산업환경설비/발전시설,물체에 맞음,미입력,미입력,기타,건축,철근콘크리트공사,건설공구,공구류,해체작업,미입력,미입력,미입력,미입력,미입력,작업자의 단순과실|불안전한 작업자세,미입력,미입력,못 제거 중 배척을 놓침,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,"1,000만원 미만",오른손 약지 골절,3일이상 휴업이 필요한 부상,"1,000억원 이상",150억 ~ 200억원 미만,2018-03-16,2023-06-15,2018-09-21,2021-12-31,80~84%,40~49%,500인 이상,대상현장(1/2종),대상,일반조사,TBM 시 사고 사례 전파,주제어동 형틀 해체 중 구조물에 남은 못을 배척으로 제거 하던 중 배척을 놓치며 구조물 사이에 손 끼임 - 재해자가 공상을 요구하여 인지 지연,재해자가 사고 발생 1주일 후 찾아와 사고 사실 보고 및 공상 요구하였으나 무대응,작업팀 교육 실시,3.0,10.0,물체에 맞음,콘크리트공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1197.0,1354.0
