,사고명,사고일시,공공민간구분,날씨,온도,습도,시설물 분류,시설물 중분류,시설물 소분류,연면적,지상층수,지하층수,공사종류,인적사고종류,안전방호조치여부,개인보호조치여부,물적사고종류,공종(대분류),공종(소분류),사고객체(대분류),사고객체(소분류),작업프로세스,사고위치 장소,사고위치 장소(직접입력),사고위치 부위,사고위치 부위(직접입력),주원인 유형,사고원인(주원인),사고원인(보조원인1),사고원인(보조원인2),구체적사고원인,사망자,내국인 사망자,외국인 사망자,남성 사망자,여성 사망자,10이상 20미만 사망자,20이상 30미만 사망자,30이상 40미만 사망자,40이상 50미만 사망자,50이상 60미만 사망자,60이상 사망자,부상자,내국인 부상자,외국인 부상자,남성 부상자,여성 부상자,10이상 20미만 부상자,20이상 30미만 부상자,30이상 40미만 부상자,40이상 50미만 부상자,50이상 60미만 부상자,60이상 부상자,피해금액,피해내용,사고신고사유,공사비,해당공종 공사비,공사시작일,공사종료일,해당공종 공사시작일,해당공종 공사종료일,낙찰율,공정율,작업자수,안전관리계획,설계안정성검토,사고조사방법,향후조치계획,사고경위,사고발생후 조치사항,재발방지대책,Month,Time,사고종류,공종,공사규모_0-5,공사규모_5-10,공사규모_10-30,공사규모_30-50,공사규모_50-100,공사규모_100-500,공사규모_500-1000,공사규모_1000-,공사기간,construction_id
8071,"강릉안인 1,2호기 이동 중 넘어지며 어깨 다침",  2021-04-14 16:00,공공,맑음,12.0,37.0,산업환경설비,발전시설,미입력,미입력,미입력,미입력,산업환경설비/발전시설,넘어짐,해당없음,해당없음,기타,토목,철근콘크리트공사,가시설,거푸집,정리작업,외부,미입력,바닥,미입력,관리적요인,작업자의 단순과실,미입력,미입력,콘파넬 상부의 물기 제거 중 물기에 미끄러짐,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,"1,000만원 미만",우측 견관절 회전근개 파열,3일이상 휴업이 필요한 부상,"1,000억원 이상","1,000억원 이상",2018-03-16,2023-06-15,2019-06-01,2022-03-15,80~84%,60~69%,500인 이상,대상현장(1/2종),대상,일반조사,산업재해조사표 제출,콘판넬 슬라브 설치 작업을 위해 상부 물기 제거 중 미끄러 넘어지며 오른팔을 바닥에 짚음,"경미한 건으로 판단하여 15~20일까지 정상 출역통증이 있어 23일 개인적으로 병원방문 및 회전근개 파열 진단, 27일 협력회사에 통보",콘판넬 상부 미끄럼 주의 교육 실시 및 조치,4.0,16.0,넘어짐,콘크리트공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1018.0,1352.0
10403,"강릉안인 1,2호기 로프와 비트 사이에 손가락 끼임",  2021-10-01 17:25,공공,맑음,21.0,72.0,산업환경설비,발전시설,미입력,미입력,미입력,미입력,산업환경설비/발전시설,끼임,해당없음,해당없음,기타,토목,항만공사,기타,기타,정리작업,직접입력,선박,바닥,미입력,환경적요인,작업자의 단순과실,미입력,미입력,로프 연결 중 부주의,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,피해없음,물적 피해 없음,3일이상 휴업이 필요한 부상,"1,000억원 이상",300억 ~ 500억원 미만,2018-03-16,2023-06-15,2020-03-23,2022-10-31,80~84%,70~79%,500인 이상,대상현장(1/2종),대상,일반조사,산업재해조사표 제출 및 재방방지대책 철저 이행,개인물품 회수를 위해 바지선으로 이동 후 접안대기를 위해 로프를  비트에 체결하던 중 오른손 엄지손가락 손톱 부분이 로프와  비트사이에 끼임,인근 병원 진료 후 본인 희망에 따라 자택 주변(청주) 병원으로 이동,계류로프(PP로프) 아이 부분에 유도로프 설치,10.0,17.0,끼임,토목공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,952.0,1352.0
328,"강원도 강릉시 강동면 대동길 123 강릉안인화력 1,2호기 건설공사",  2019-07-24 08:40,공공,맑음,33.0,60.0,산업환경설비,발전시설,미입력,미입력,미입력,미입력,산업환경설비/발전시설,끼임,미입력,미입력,기타,토목,가설공사,건설자재,자재,조립작업,미입력,미입력,미입력,미입력,미입력,작업순서 미흡,미입력,미입력,작업시 위험요인 간과,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,"1,000만원 미만",사고로 인하여 2일 작업중단,3일이상 휴업이 필요한 부상,"1,000억원 이상","500억 ~ 1,000억원 미만",2018-03-16,2023-06-15,2019-07-01,2019-09-30,80~84%,10~19%,500인 이상,대상현장(1/2종),대상,일반조사,작업방법 개선,배수발진수직구 작업자가 TBM장비 조립 중 수지협착되어 병원으로 내원 조치,인근 병원으로 이동하여 응급조치 실시,작업방법 변경 및 작업전 사전 리스크 도출회의 실시,7.0,8.0,끼임,가설공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,91.0,1352.0
6017,"강릉안인화력 1,2호기 천장 타공 중 손등 다침",  2020-10-26 16:30,공공,맑음,14.0,49.0,산업환경설비,발전시설,미입력,미입력,미입력,미입력,산업환경설비/발전시설,물체에 맞음,조치,조치,기타,전기설비,전기설비공사,건설공구,공구류,천공작업,내부,미입력,고소,미입력,관리적요인,불안전한 작업자세,미입력,미입력,공도구 사용 중 한 손 사용,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,"1,000만원 미만",오른손등 골절,3일이상 휴업이 필요한 부상,"1,000억원 이상",20억 ~ 50억원 미만,2018-03-16,2023-06-15,2020-02-12,2023-09-15,80~84%,50~59%,500인 이상,대상현장(1/2종),대상,일반조사,공도구 사용 시 작업자세 교육 실시,케이블덕트 서포트 설치릉 위한 앙카 작업 중 충전용 햄머드릴이 회전하며 충전부가 오른손 손등을 타격,재해예방토론회 실시,특별교육 실시 및 공도구 두 손 사용,10.0,16.0,물체에 맞음,설비공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1311.0,1352.0
7484,해치 발판 하강 중 손가락 다침,  2021-03-04 16:15,공공,맑음,8.0,55.0,산업환경설비,발전시설,미입력,미입력,미입력,미입력,산업환경설비/발전시설,끼임,조치,조치,기타,건축,철근콘크리트공사,가시설,작업발판,이동,내부,미입력,하부(아래),미입력,관리적요인,"설비,기계등의 부적절한 사용 관리",미입력,미입력,해치 발판 설치 방향 부적절,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,"1,000만원 미만",좌측 엄지 손가락 끝마디 골절,3일이상 휴업이 필요한 부상,"1,000억원 이상",100억 ~ 150억원 미만,2018-03-16,2023-06-15,2019-08-09,2021-12-31,80~84%,60~69%,500인 이상,대상현장(1/2종),대상,일반조사,산재 처리 예정,옥탑 철근 작업 종료 후 해치발판을 통해 동료근로자 포함 4명 중 3번째로 내려오던 중 손가락이 끼임,당일 정상 퇴근 후 이튿날 통증 호소 및 사고 발생 사실 인지,해치 발판 방향 확인 및 이동 중 주의,3.0,16.0,끼임,콘크리트공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,875.0,1352.0
11771,"강릉안인 1,2호기 철골 지조립 중 손가락 다침 사고",  2022-01-04 16:30,공공,맑음,1.0,47.0,산업환경설비,발전시설,미입력,미입력,미입력,미입력,산업환경설비/발전시설,물체에 맞음,해당없음,해당없음,기타,건축,철골공사,건설공구,공구류,설치작업,외부,미입력,바닥,미입력,관리적요인,작업자의 단순과실,미입력,미입력,말비계 상부 근로자 부주의,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,"1,000만원 미만",우측 제3수지 골절,3일이상 휴업이 필요한 부상,"1,000억원 이상","1,000억원 이상",2018-03-16,2023-06-15,2019-03-16,2022-12-31,80~84%,80~89%,500인 이상,대상현장(1/2종),대상,일반조사,산업재해조사표 제출 예정,지상에서 철골 조립 작업 중 임팩 소켓을 다른 사이즈로 변경하기 위해 탈거하는 순간 소켓을 놓치며 하부에서 말비계를 잡고 있던 근로자의 오른쪽 가운데 손가락을 맞음,당일 자체 병원 방문 후 다음날 사고 사실 보고재해예방토론회 실시,부품 교체 등 작업 시 말비계에서 하강 조치,1.0,16.0,물체에 맞음,철골공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1386.0,1352.0
10218,"강릉안인 1,2호기 비계 파이프 조립 중 손가락 다침",  2021-09-13 14:00,공공,맑음,25.0,67.0,산업환경설비,발전시설,미입력,미입력,미입력,미입력,산업환경설비/발전시설,끼임,해당없음,해당없음,기타,건축,철근콘크리트공사,가시설,기타 가시설,정리작업,외부,미입력,바닥,미입력,환경적요인,작업자의 단순과실,미입력,미입력,작업 중 부주의,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,"1,000만원 미만",우측 검지손가락 미세골절,3일이상 휴업이 필요한 부상,"1,000억원 이상",300억 ~ 500억원 미만,2018-03-16,2023-06-15,2020-02-03,2023-03-15,80~84%,70~79%,500인 이상,대상현장(1/2종),대상,일반조사,산업재해조사표 제출,강관 파이프로 자재 보관용 선반을 설치하던 중 수평 조절을 위해 파이프를 들어올리는 순간 가체결된 클램프가 풀리며 강관파이프에 우측 두번째 손가락을 맞음,병원 치료 후 16일까지 정상 출역,TBM시 사고사례 전파 및 비계 조립 시 협착방지장갑 착용,9.0,14.0,끼임,콘크리트공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1136.0,1352.0
5042,"강릉안인화력 1,2호기 질병성 회전근개 파열 주장 사고",  2020-08-14 09:38,공공,맑음,31.0,61.0,산업환경설비,발전시설,미입력,미입력,미입력,미입력,산업환경설비/발전시설,기타,미입력,미입력,기타,건축,철골공사,기타,기타,기타,외부,미입력,고소,미입력,관리적요인,기타,미입력,미입력,장기간 건설업 종사에 따른 개인질병,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,"1,000만원 미만",회전근개 파열,3일이상 휴업이 필요한 부상,"1,000억원 이상","1,000억원 이상",2018-03-16,2023-06-15,2019-02-28,2023-06-15,80~84%,80~89%,500인 이상,대상현장(1/2종),대상,일반조사,산업재해조사표 제출,"20년 2월말까지 정상 근무 후 계약종료에 따라 퇴사, 사고성 회전근개 파열을 주장하며 요양급여를 신청하여 불인정되었으나,8월 14일 질병성 요양급여를 재신청하여 12월 4일 최종 승인","불인정 의견서 제출하였으나, 근로복지공단에서 최종 승인",해당 없음,8.0,9.0,기타,철골공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1568.0,1352.0
2290,"강원도 강릉시 강동면 대동길 123 강릉안인화력 1,2호기 건설공사",  2019-12-24 10:45,공공,맑음,4.4,59.0,산업환경설비,발전시설,미입력,미입력,미입력,미입력,산업환경설비/발전시설,끼임,미입력,미입력,기타,건축,철골공사,부재,철골부재,설치작업,미입력,미입력,미입력,미입력,미입력,작업신호 불량,미입력,미입력,근로자간 신호 불일치,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,"1,000만원 미만",오른손 소지 개방성 골절,3일이상 휴업이 필요한 부상,"1,000억원 이상","1,000억원 이상",2018-03-16,2023-06-15,2019-02-28,2023-06-15,80~84%,30~39%,500인 이상,대상현장(1/2종),대상,일반조사,재해예방토론회 실시 및 재발방지대책 이행결과 확인 철저,"지조립 철골을 양중, 거더에 조립 중 오른손 소지 끼임",해당 공종 작업중지 및 근로자 교육 실시,작업자간 신호체계 확립 및 신호 수신 확인 후 작업,12.0,10.0,끼임,철골공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1568.0,1352.0
7858,"강릉안인 1,2호기 수직 우수배관 설치 중 손가락 다침",  2021-03-31 11:40,공공,맑음,13.0,60.0,산업환경설비,발전시설,미입력,미입력,미입력,미입력,산업환경설비/발전시설,끼임,조치,조치,기타,건축,지붕 및 홈통공사,부재,배관,설치작업,외부,미입력,바닥,미입력,관리적요인,"설비,기계등의 부적절한 사용 관리",미입력,미입력,윈치 연결용 홀더가 주변 구조물에 걸림,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,"1,000만원 미만",좌측 검지 첫마디 개방성 골절,3일이상 휴업이 필요한 부상,"1,000억원 이상",50억 ~ 100억원 미만,2018-03-16,2023-06-15,2019-12-02,2022-12-31,80~84%,60~69%,500인 이상,대상현장(1/2종),대상,일반조사,작업방법 재 검토 및 홀더 탈락 방지 조치 실시,"HDPE 우수배관 2본을 융착하기 위해 배관 1본을 윈치로 양중 후 하부 배관 위치를 조정하던 중, 윈치에 연결된 상부 배관이 미끄러져 하부 배관에 부딪히며 수직도 점검을 하던 재해자 손가락을 타격",해당 작업 즉시 중지 및 복기 회의 실시,하부 배관 위치 고정을 위한 지지대 설치윈치 연결용 홀더 2단 설치,3.0,11.0,끼임,지붕 및 홈통공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1125.0,1352.0
7266,"강릉안인화력 1,2호기 이동 중 넘어짐 사고",  2021-02-10 08:15,공공,맑음,3.0,32.0,산업환경설비,발전시설,미입력,미입력,미입력,미입력,산업환경설비/발전시설,넘어짐,조치,조치,기타,건축,철근콘크리트공사,가시설,작업발판,정리작업,내부,미입력,바닥,미입력,관리적요인,작업자의 단순과실,미입력,미입력,적재 장소 주변 장애물 확인 미흡,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,"1,000만원 미만",우측 발목 골절,3일이상 휴업이 필요한 부상,"1,000억원 이상",100억 ~ 150억원 미만,2018-03-16,2023-06-15,2019-08-09,2021-12-31,80~84%,60~69%,500인 이상,대상현장(1/2종),대상,일반조사,산업재해조사표 제출 및 재해예방토론회 실시,작업발판 적재 후 오른발이 돌출된 접지선 사이에 끼인 것을 인지하지 못하고 움직이려다 발목을 다침,"해당 협력사 및 작업팀 작업 중단, 특별 교육 실시",장애물 주변 자재 적치 금지 원칙 준수,2.0,8.0,넘어짐,콘크리트공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,875.0,1352.0
