,사고명,사고일시,공공민간구분,날씨,온도,습도,시설물 분류,시설물 중분류,시설물 소분류,연면적,지상층수,지하층수,공사종류,인적사고종류,안전방호조치여부,개인보호조치여부,물적사고종류,공종(대분류),공종(소분류),사고객체(대분류),사고객체(소분류),작업프로세스,사고위치 장소,사고위치 장소(직접입력),사고위치 부위,사고위치 부위(직접입력),주원인 유형,사고원인(주원인),사고원인(보조원인1),사고원인(보조원인2),구체적사고원인,사망자,내국인 사망자,외국인 사망자,남성 사망자,여성 사망자,10이상 20미만 사망자,20이상 30미만 사망자,30이상 40미만 사망자,40이상 50미만 사망자,50이상 60미만 사망자,60이상 사망자,부상자,내국인 부상자,외국인 부상자,남성 부상자,여성 부상자,10이상 20미만 부상자,20이상 30미만 부상자,30이상 40미만 부상자,40이상 50미만 부상자,50이상 60미만 부상자,60이상 부상자,피해금액,피해내용,사고신고사유,공사비,해당공종 공사비,공사시작일,공사종료일,해당공종 공사시작일,해당공종 공사종료일,낙찰율,공정율,작업자수,안전관리계획,설계안정성검토,사고조사방법,향후조치계획,사고경위,사고발생후 조치사항,재발방지대책,Month,Time,사고종류,공종,공사규모_0-5,공사규모_5-10,공사규모_10-30,공사규모_30-50,공사규모_50-100,공사규모_100-500,공사규모_500-1000,공사규모_1000-,공사기간,construction_id
7527,M16 ph-1 project,  2021-03-08 14:12,민간,맑음,2.0,64.0,공장,건축물,공장,697000,12,1,건축/건축물/공장,끼임,조치,조치,기타,산업설비,산업설비공사,부재,철골부재,양중작업,내부,미입력,바닥,미입력,시공적요인,작업자의 단순과실,미입력,미입력,4인 1조로 FA덕트 양중 작업중 벽과 덕트 사이에 손가락이 협착되어 골절,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,"1,000만원 미만",4인 1조로 FA덕트 양중 작업중 벽과 덕트 사이에 손가락이 협착되어 골절,3일이상 휴업이 필요한 부상,"1,000억원 이상",300억 ~ 500억원 미만,2018-10-18,2020-10-31,2019-04-29,2021-04-30,90% 이상,90% 이상,50~99인,대상현장(1/2종),비대상,일반조사,안전관리교육철저,(불승인 대응 중 승인) 4인 1조로 FA덕트 양중 작업중 벽과 덕트 사이에 손가락이 협착되어 골절,병원후송 후 치료,안전관리교육철저,3.0,14.0,끼임,설비공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,732.0,2224.0
6757,M16 ph-1 project,  2020-12-22 12:30,민간,맑음,7.0,30.0,공장,건축물,공장,697000,12,1,건축/건축물/공장,기타,미입력,미입력,기타,산업설비,산업설비공사,기타,기타,기타,내부,미입력,바닥,미입력,시공적요인,무모한 또는 불필요한 행위 및 동작,미입력,미입력,세보1공구 김00씨가 말비계에서 뛰어내리는 충격에 의해 우측 발 뒤꿈치 골절,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,"1,000만원 미만",세보1공구 김00씨가 말비계에서 뛰어내리는 충격에 의해 우측 발 뒤꿈치 골절,3일이상 휴업이 필요한 부상,"1,000억원 이상",200억 ~ 300억원 미만,2018-10-18,2020-10-31,2019-04-15,2020-12-31,90% 이상,90% 이상,50~99인,대상현장(1/2종),비대상,일반조사,안전관리교육철저,세보1공구 김00씨가 말비계에서 뛰어내리는 충격에 의해 우측 발 뒤꿈치 골절,병원후송후 치료,안전관리교육철저,12.0,12.0,기타,설비공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,626.0,2224.0
3648,경기도 이천시 부발읍 경충대로 2045 M16 ph-1 project,  2020-04-23 09:50,민간,맑음,8.9,46.0,공장,건축물,공장,미입력,미입력,미입력,건축/건축물/공장,물체에 맞음,미입력,미입력,기타,기타,기타,미입력,미입력,정리작업,미입력,미입력,미입력,미입력,미입력,작업자의 단순과실,미입력,미입력,다른작업자에 의하여 Shop장에서 튕겨온 서포트 플레이트에 우측 발목을 충돌,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,"1,000만원 미만",다른작업자에 의하여 Shop장에서 튕겨온 서포트 플레이트에 우측 발목을 충돌,3일이상 휴업이 필요한 부상,"1,000억원 이상",150억 ~ 200억원 미만,2018-10-18,2020-10-31,2019-04-26,2020-10-31,90% 이상,40~49%,100~299인,대상현장(1/2종),비대상,일반조사,안전관리교육철저,금양산업개발 손00Shop장에서 튕겨온 서포트 플레이트에 우측 발목을 충돌,병원후송 후 치료,안전관리교육철저,4.0,9.0,물체에 맞음,기타공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,554.0,2224.0
4650,M16 ph-1 project,  2020-07-07 14:50,민간,강우,24.0,75.0,공장,건축물,공장,697000,12,1,건축/건축물/공장,넘어짐,조치,조치,기타,산업설비,산업설비공사,가시설,기타 가시설,이동,내부,미입력,바닥,미입력,시공적요인,작업자의 단순과실,미입력,미입력,세일이엔에스 송00씨가 테이블리프트 고임목 설치를 위하여 이동 중 바닥에 설치된 철판 사이에 발이 걸려 넘어짐,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,"1,000만원 미만",세일이엔에스 송00씨가 테이블리프트 고임목 설치를 위하여 이동 중 바닥에 설치된 철판 사이에 발이 걸려 넘어짐,3일이상 휴업이 필요한 부상,"1,000억원 이상",200억 ~ 300억원 미만,2018-10-18,2020-10-31,2019-04-29,2020-10-31,90% 이상,40~49%,300~499인,대상현장(1/2종),비대상,일반조사,안전관리교육철저,세일이엔에스 송00씨가 테이블리프트 고임목 설치를 위하여 이동 중 바닥에 설치된 철판 사이에 발이 걸려 넘어짐(불승인 대응 관련 보험가입자 의견서 제출 후 최근 승인 결정),병원후송 후 치료,안전관리교육철저,7.0,14.0,넘어짐,설비공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,551.0,2224.0
1096,경기도 이천시 부발읍 경충대로 2045 M16 ph-1 project,  2019-09-25 13:17,민간,흐림,17.0,60.0,공장,건축물,공장,미입력,미입력,미입력,건축/건축물/공장,끼임,미입력,미입력,기타,건축,철골공사,부재,거더,양중작업,미입력,미입력,미입력,미입력,미입력,장비운용 미흡,미입력,미입력,"F04 12F X27 Y01에서 T/C으로 인양한 거더를 설치 방향과 맞도록 180도 회전하던 중,회전하던 거더를 멈추기 위해 유도로프를 철근에 감아 당기려고 철근에 로프를 감던 순간회전하던 거더의 유도로프가 당겨지면서 로프를 감던 철근과 로프 사이 손가락 협착",0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,"1,000만원 미만",작업자의 손가락 골절,3일이상 휴업이 필요한 부상,"1,000억원 이상","500억 ~ 1,000억원 미만",2018-10-18,2020-10-31,2018-12-01,2019-12-01,90% 이상,20~29%,500인 이상,대상현장(1/2종),대상,일반조사,안전교육철저토록 지시,"F04 12F X27 Y01에서 T/C으로 인양한 거더를 설치 방향과 맞도록 180도 회전하던 중,회전하던 거더를 멈추기 위해 유도로프를 철근에 감아 당기려고 철근에 로프를 감던 순간회전하던 거더의 유도로프가 당겨지면서 로프를 감던 철근과 로프 사이 손가락 협착",병원 후송 후 수술,안전교육 철저,9.0,13.0,끼임,철골공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,365.0,2224.0
6480,M16 ph-1 project,  2020-11-30 15:20,민간,맑음,-1.0,61.0,공장,건축물,공장,697000,12,1,건축/건축물/공장,"절단, 베임",조치,조치,기타,산업설비,산업설비공사,건설공구,공구류,기타,내부,미입력,바닥,미입력,시공적요인,무모한 또는 불필요한 행위 및 동작,미입력,미입력,나우 최00씨가 케이블 피복을 제거하던 중 전용 칼에 좌측팔 하완을 베임,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,"1,000만원 미만",나우 최00씨가 케이블 피복을 제거하던 중 전용 칼에 좌측팔 하완을 베임,3일이상 휴업이 필요한 부상,"1,000억원 이상",100억 ~ 150억원 미만,2018-10-18,2020-10-31,2019-04-26,2021-02-28,90% 이상,90% 이상,100~299인,대상현장(1/2종),비대상,일반조사,안전관리교육철저,나우 최00씨가 케이블 피복을 제거하던 중 전용 칼에 좌측팔 하완을 베임,병원후송 후 치료,안전관리교육철저,11.0,15.0,"절단, 베임",설비공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,674.0,2224.0
5250,M16 ph-1 project,  2020-08-28 15:15,민간,맑음,24.0,78.0,공장,건축물,공장,697000,12,1,건축/건축물/공장,"절단, 베임",조치,조치,기타,건축,금속공사,건설자재,자재,기타,외부,미입력,바닥,미입력,시공적요인,구조물등 그밖의 위험방치 및 미확인,미입력,미입력,화이트금속 송00씨가 CUB 2F 4CORE 계단실 앞 방수턱에 앉아 휴식 중 상부에서 우수배관으로 보이는 배관이 떨어져 오른쪽 무릎까지 절단됨,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1억원 이상 ~ 2억원 미만,화이트금속 송00씨가 CUB 2F 4CORE 계단실 앞 방수턱에 앉아 휴식 중 상부에서 우수배관으로 보이는 배관이 떨어져 오른쪽 무릎까지 절단됨,"1000만원 이상의 재산피해, 3일이상 휴업이 필요한 부상","1,000억원 이상",10억 ~ 20억원 미만,2018-10-18,2020-10-31,2019-07-01,2020-11-30,90% 이상,70~79%,19인 이하,대상현장(1/2종),비대상,일반조사,안전관리교육철저,화이트금속 송00씨가 CUB 2F 4CORE 계단실 앞 방수턱에 앉아 휴식 중 상부에서 우수배관으로 보이는 배관이 떨어져 오른쪽 무릎까지 절단됨,병원후송 추 치료(현재 입원중),안전관리교육철저,8.0,15.0,"절단, 베임",금속공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,518.0,2224.0
3186,경기도 이천시 부발읍 경충대로 2045 M16 ph-1 project,  2020-03-21 11:00,민간,맑음,12.0,63.0,공장,건축물,공장,미입력,미입력,미입력,건축/건축물/공장,끼임,미입력,미입력,기타,기타,기타,가시설,작업발판,도장작업,미입력,미입력,미입력,미입력,미입력,작업자의 단순과실,미입력,미입력,오00(서진에스앤피)씨가 가설철판 위치조정 작업 중 가설철판과 슬라브 사이에 왼손 중지손가락이 협착,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,"1,000만원 미만",오00(서진에스앤피)씨가 가설철판 위치조정 작업 중 가설철판과 슬라브 사이에 왼손 중지손가락이 협착,3일이상 휴업이 필요한 부상,"1,000억원 이상",50억 ~ 100억원 미만,2018-10-18,2020-10-31,2019-03-22,2020-10-31,90% 이상,60~69%,20~49인,대상현장(1/2종),비대상,일반조사,안전관리교육철저,오oo(서진에스앤피)씨가 가설철판 위치조정 작업 중 가설철판과 슬라브 사이에 왼손 중지손가락이 협착,병원후송 후 치료,안전관리교육철저,3.0,11.0,끼임,기타공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,589.0,2224.0
4935,M16 ph-1 project,  2020-08-03 00:00,민간,강우,23.0,76.0,공장,건축물,공장,698000,12,1,건축/건축물/공장,기타,미입력,미입력,기타,건축,철근콘크리트공사,건설자재,자재,설치작업,내부,미입력,바닥,미입력,시공적요인,무모한 또는 불필요한 행위 및 동작,미입력,미입력,남웅건설 김00씨가 형틀작업으로 인해 허리에 부담되는 작업을 진행하였고 이에 요추부 추간판탈출증을 진단받았다고 요양급여 신청,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,"1,000만원 미만",남웅건설 김00씨가 형틀작업으로 인해 허리에 부담되는 작업을 진행하였고 이에 요추부 추간판탈출증을 진단받았다고 요양급여 신청,3일이상 휴업이 필요한 부상,"1,000억원 이상","1,000억원 이상",2018-10-18,2020-10-31,2018-12-28,2021-04-30,90% 이상,90% 이상,100~299인,대상현장(1/2종),비대상,일반조사,안전관리교육철저,(불승인 대응중 승인)남웅건설 김00씨가 형틀작업으로 인해 허리에 부담되는 작업을 진행하였고 이에 요추부 추간판탈출증을 진단받았다고 요양급여 신청,병원후송 후 치료,안전관리교육철저,8.0,0.0,기타,콘크리트공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,854.0,2224.0
4792,M16 ph-1 project,  2020-07-20 19:15,민간,흐림,24.0,68.0,공장,건축물,공장,697000,12,1,건축/건축물/공장,넘어짐,조치,조치,기타,건축,철골공사,기타,기타,확인 및 점검작업,내부,미입력,바닥,미입력,시공적요인,작업자의 단순과실,미입력,미입력,에스비테크 박00씨가 뒷걸음질 중 돌출된 기초 Pad에 발이 걸려 넘어지면서 왼쪽 발목을 접질림,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,"1,000만원 미만",에스비테크 박00씨가 뒷걸음질 중 돌출된 기초 Pad에 발이 걸려 넘어지면서 왼쪽 발목을 접질림,3일이상 휴업이 필요한 부상,"1,000억원 이상",300억 ~ 500억원 미만,2018-10-18,2020-10-31,2018-10-01,2020-10-31,90% 이상,80~89%,100~299인,대상현장(1/2종),비대상,일반조사,안전관리교육철저,에스비테크 박00씨가 뒷걸음질 중 돌출된 기초 Pad에 발이 걸려 넘어지면서 왼쪽 발목을 접질림,병원후송 후 치료,안전관리교육철저,7.0,19.0,넘어짐,철골공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,761.0,2224.0
